# Constructed from biom file
#OTU ID	NMG.2.14-taxa	s.245.Healthy.lessthan5.Oral.Swab.1.1897.20-taxa	s.718235.1-taxa	NRH.1.57-taxa	s.718742.124-taxa	s.256.Healthy.lessthan5.Oral.Swab.2.2151.24-taxa	NRO.2.97-taxa	s.245.Healthy.lessthan5.Oral.Swab.3.2132.136-taxa	Myco330-taxa	s.721944.6-taxa	EBneg3.86-taxa	s.718742.82-taxa	s.245.Healthy.lessthan5.Oral.Swab.3.2132.106-taxa	NS.1.15-taxa	s.718978.115-taxa	NRH.2.95-taxa	s.109.Healthy.greaterthan5.Oral.Swab.1.820.102-taxa	s.109.Healthy.greaterthan5.Oral.Swab.1.820.17-taxa	s.256.Healthy.lessthan5.Oral.Swab.2.2151.108-taxa	MRSABB_00130.25-taxa	s.718235.49-taxa	MRSABB_00146.142-taxa	s.245.Healthy.lessthan5.Oral.Swab.2.2134.69-taxa	NMG.2.62-taxa	s.718235.123-taxa	Vibriolambda3.138-taxa	s.109.Healthy.greaterthan5.Oral.Swab.3.1064.67-taxa	s.718978.51-taxa	NRH.2.128-taxa	NRH.2.58-taxa	EBneg5.114-taxa	s.245.Healthy.lessthan5.Oral.Swab.3.2132.70-taxa	s.109.Healthy.greaterthan5.Oral.Swab.1.820.119-taxa	NS.2.101-taxa	Vibriolambda3.113-taxa	s.718978.3-taxa	s.256.Healthy.lessthan5.Oral.Swab.2.2151.72-taxa	s.109.Healthy.greaterthan5.Oral.Swab.2.1058.120-taxa	s.719837.89-taxa	s.723767.93-taxa	MD.blood.agar.control.2.145-taxa	NS.2.16-taxa	s.109.Healthy.greaterthan5.Oral.Swab.1.820.65-taxa	NS.1.133-taxa	s.109.Healthy.greaterthan5.Oral.Swab.3.1064.19-taxa	NMG.2.99-taxa	s.720699.53-taxa	EBneg5.139-taxa	s.256.Healthy.lessthan5.Oral.Swab.1.2005.71-taxa	MRSABB_00146.27-taxa	s.718235.87-taxa	NRO.2.60-taxa	s.718978.88-taxa	s.245.Healthy.lessthan5.Oral.Swab.1.1897.135-taxa	NS.1.100-taxa	s.109.Healthy.greaterthan5.Oral.Swab.3.1064.85-taxa	s.109.Healthy.greaterthan5.Oral.Swab.3.1064.40-taxa	Vibriolambda1.73-taxa	MD.blood.agar.control.1.111-taxa	Vibriolambda2.109-taxa	s.256.Healthy.lessthan5.Oral.Swab.2.2151.122-taxa	s.256.Healthy.lessthan5.Oral.Swab.1.2005.23-taxa	s.723767.126-taxa	NRO.1.96-taxa	EBneg1.74-taxa	Myco88-taxa	NRH.1.9-taxa	s.720699.90-taxa	s.109.Healthy.greaterthan5.Oral.Swab.2.1058.103-taxa	MD.blood.agar.control.2.112-taxa	NRO.2.12-taxa	s.721944.118-taxa	s.721944.54-taxa	NMG.1.98-taxa	s.245.Healthy.lessthan5.Oral.Swab.2.2134.105-taxa	s.720699.5-taxa	NMG.1.131-taxa	s.256.Healthy.lessthan5.Oral.Swab.1.2005.107-taxa	s.719837.52-taxa	s.723702.7-taxa	MRSABB_00131.141-taxa	NS.2.134-taxa	NS.1.63-taxa	s.723767.8-taxa	MRSABB_00131.26-taxa	NS.2.64-taxa	NRO.1.59-taxa	s.720699.117-taxa	NRO.2.130-taxa	s.109.Healthy.greaterthan5.Oral.Swab.2.1058.18-taxa	s.719837.4-taxa	s.245.Healthy.lessthan5.Oral.Swab.3.2132.22-taxa	MD.blood.agar.control.1.144-taxa	s.109.Healthy.greaterthan5.Oral.Swab.2.1058.66-taxa	s.723767.56-taxa	s.245.Healthy.lessthan5.Oral.Swab.2.2134.21-taxa	s.723702.125-taxa	s.245.Healthy.lessthan5.Oral.Swab.1.1897.68-taxa	NRO.1.11-taxa	s.245.Healthy.lessthan5.Oral.Swab.2.2134.121-taxa	s.718742.2-taxa	s.718742.50-taxa	MRSABB_00149.28-taxa	MRSABB_00149.143-taxa	s.719837.116-taxa	NRH.2.10-taxa	NMG.1.13-taxa	s.721944.91-taxa	MRSABB_00130.140-taxa	NRO.1.129-taxa	s.723702.92-taxa	NMG.1.61-taxa	s.245.Healthy.lessthan5.Oral.Swab.1.1897.104-taxa	s.723702.55-taxa	NRH.1.94-taxa	NMG.2.132-taxa	NRH.1.127-taxa	Consensus Lineage
167	0.0	1.0	37.0	0.0	57.0	0.0	0.0	2.0	0.0	22.0	0.0	92.0	6.0	0.0	58.0	0.0	3.0	1.0	1.0	0.0	41.0	0.0	1.0	0.0	28.0	0.0	0.0	33.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	78.0	0.0	0.0	133.0	118.0	0.0	0.0	1.0	0.0	1.0	0.0	70.0	0.0	2.0	0.0	130.0	0.0	160.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	1.0	65.0	0.0	0.0	0.0	0.0	209.0	2.0	0.0	0.0	45.0	27.0	0.0	4.0	107.0	0.0	8.0	63.0	57.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	65.0	0.0	1.0	56.0	0.0	0.0	0.0	42.0	0.0	41.0	1.0	0.0	0.0	46.0	35.0	0.0	0.0	61.0	0.0	0.0	55.0	0.0	0.0	141.0	0.0	14.0	42.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__succinifaciens
154	0.0	5.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	16.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	2.0	0.0	1.0	7.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	9.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	25.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	5.0	0.0	4.0	3.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0	3.0	0.0	0.0	8.0	2.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	22.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__thermophila
46355	0.0	2.0	1.0	0.0	6.0	0.0	0.0	2.0	0.0	6.0	0.0	30.0	5.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	1.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	2.0	0.0	16.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	11.0	0.0	36.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	3.0	4.0	0.0	1.0	4.0	0.0	1.0	4.0	3.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	1.0	0.0	0.0	8.0	0.0	1.0	4.0	0.0	2.0	6.0	9.0	0.0	0.0	5.0	0.0	0.0	20.0	0.0	0.0	20.0	0.0	11.0	8.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__africana
1131707	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	17.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	5.0	0.0	13.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	18.0	2.0	0.0	0.0	4.0	4.0	0.0	0.0	6.0	0.0	1.0	5.0	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	4.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0	32.0	0.0	0.0	8.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sphaerochaeta; s__pleomorpha
1307761	0.0	1.0	3.0	0.0	10.0	1.0	0.0	6.0	0.0	3.0	0.0	29.0	14.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	14.0	1.0	0.0	25.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	1.0	0.0	18.0	0.0	48.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	13.0	0.0	2.0	9.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	9.0	0.0	0.0	7.0	3.0	0.0	0.0	6.0	2.0	6.0	2.0	0.0	0.0	10.0	4.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	25.0	0.0	11.0	5.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Salinispira; s__pacifica
55206	0.0	1.0	1.0	0.0	8.0	1.0	0.0	2.0	0.0	7.0	0.0	32.0	11.0	0.0	9.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	8.0	0.0	0.0	23.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	32.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	0.0	0.0	0.0	0.0	18.0	1.0	0.0	0.0	12.0	6.0	0.0	0.0	5.0	0.0	8.0	9.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	10.0	2.0	0.0	0.0	6.0	0.0	3.0	2.0	0.0	0.0	15.0	7.0	0.0	0.0	5.0	0.0	0.0	27.0	0.0	0.0	8.0	0.0	14.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sediminispirochaeta; s__smaragdinae
29521	0.0	2.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Brachyspirales; f__Brachyspiraceae; g__Brachyspira; s__
52584	0.0	3.0	43.0	0.0	2.0	1.0	0.0	1.0	0.0	3.0	0.0	2.0	12.0	0.0	10.0	0.0	2.0	0.0	3.0	0.0	26.0	0.0	0.0	0.0	23.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	7.0	0.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	0.0	119.0	0.0	17.0	5.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	4.0	1.0	0.0	6.0	23.0	0.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	3.0	0.0	1.0	4.0	2.0	0.0	4.0	0.0	2.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	19.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Brachyspirales; f__Brachyspiraceae; g__Brachyspira; s__pilosicoli
159	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	5.0	0.0	7.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	9.0	0.0	13.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	8.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Brachyspirales; f__Brachyspiraceae; g__Brachyspira; s__hyodysenteriae
84378	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	4.0	0.0	7.0	2.0	0.0	3.0	7.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Brachyspirales; f__Brachyspiraceae; g__Brachyspira; s__murdochii
174	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Brachyspirales; f__Leptospiraceae; g__Leptospira; s__borgpetersenii
29510	0.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Brachyspirales; f__Leptospiraceae; g__Turneriella; s__parva
265606	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Rhodopirellula; s__baltica
125	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	3.0	4.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	15.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	22.0	0.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Pirellula; s__staleyi
119	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Rubinisphaera; s__brasiliensis
466153	0.0	5.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	3.0	0.0	4.0	5.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	1.0	0.0	1.0	2.0	0.0	1.0	14.0	0.0	2.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	7.0	0.0	40.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Isosphaeraceae; g__Singulisphaera; s__acidiphila
547188	0.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8.0	20.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	17.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	7.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	6.0	0.0	6.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	5.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	2.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Phycisphaera; s__mikurensis
71667	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	5.0	0.0	2.0	16.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	25.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	5.0	0.0	10.0	3.0	0.0	2.0	4.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	3.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	8.0	5.0	0.0	0.0	0.0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Waddliaceae; g__Waddlia; s__chondrophila
813	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydia; s__trachomatis
85991	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydia; s__pecorum
83561	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Simkaniaceae; g__Simkania; s__negevensis
74201	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__; o__; f__; g__; s__
